Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Brazil,ALO,6,C5,Exponential with Asymptote,0.3711802412418981,0.9970101737034593,0.3333333333333333,[114.87165493   1.          74.37937693],46.04910179640718,23.010778443113775
Brazil,LEC,2,C4,Exponential,52.105431664968535,0.518691052654499,0.8,[1.24152461e+02 4.56964227e-02],46.04910179640718,23.010778443113775
Brazil,LEC,3,C4,Exponential with Asymptote,0.028833943409426785,0.9244298734810042,0.5,[75.44602893  0.10087561 78.27869284],46.04910179640718,23.010778443113775
Brazil,LEC,4,C5,Exponential with Asymptote,0.08083040401269558,0.36938593080384097,0.6666666666666666,[7.60179299e+01 4.30576499e-03 8.46857000e+01],46.04910179640718,23.010778443113775
Brazil,LEC,7,C5,Linear (fallback),7.7723102222222265,0.8150165050216592,1.3333333333333333,"[np.float64(-7.167000000000001), np.float64(104.49033333333334)]",46.04910179640718,23.010778443113775
Brazil,LEC,8,C5,Exponential with Asymptote,0.27956596629087377,0.9976611841996238,0.3333333333333333,[114.14106665   1.          74.39550421],46.04910179640718,23.010778443113775
Brazil,STR,3,C4,Exponential with Asymptote,1.1518222541568595,0.984740994597426,0.8333333333333334,[121.46945829   1.          78.23440274],46.04910179640718,23.010778443113775
Brazil,STR,4,C4,Exponential with Asymptote,0.030611199631534237,0.4232610865775608,1.0666666666666667,[76.35945591  1.         76.94256954],46.04910179640718,23.010778443113775
Brazil,STR,7,C5,Linear (fallback),23.406482000000086,0.7687986061797775,1.3333333333333333,"[np.float64(-10.805), np.float64(105.86599999999999)]",46.04910179640718,23.010778443113775
Brazil,STR,9,C5,Exponential with Asymptote,0.029118556715540558,0.8949362850265675,0.3333333333333333,[80.39995133  1.         75.58332087],46.04910179640718,23.010778443113775
Brazil,TSU,2,C4,Exponential with Asymptote,21.406692394892136,0.8894979664981706,0.35294117647058826,[126.32141685   0.46326589  77.47727541],46.04910179640718,23.010778443113775
Brazil,TSU,3,C5,Exponential with Asymptote,0.08247472361813994,0.5483075586508394,0.8888888888888888,[76.82178072  0.111057   78.06267727],46.04910179640718,23.010778443113775
Brazil,TSU,4,C5,Exponential with Asymptote,0.12494866668609232,0.2143917998724747,0.8,[7.65174611e+01 7.15618432e-03 8.57285000e+01],46.04910179640718,23.010778443113775
Brazil,TSU,9,C4,Double Exponential,0.08757892931466102,0.38044060553917347,0.36363636363636365,[7.81798076e+01 1.00000000e+00 6.71352981e-22 2.77451737e-02],46.04910179640718,23.010778443113775
Brazil,ALB,3,C3,Exponential with Asymptote,5.927233370144998,0.8406945443817995,0.4,[127.38         0.85684056  78.21928585],46.04910179640718,23.010778443113775
Brazil,ALB,4,C4,Exponential with Asymptote,0.015750050072689762,0.8438090734197397,0.7777777777777778,[76.63139696  0.22379927 77.65967131],46.04910179640718,23.010778443113775
Brazil,ALB,5,C4,Linear (fallback),0.0009679999999996565,0.9927209653243257,1.3333333333333333,"[np.float64(0.4450000000000003), np.float64(75.59100000000001)]",46.04910179640718,23.010778443113775
Brazil,ALB,8,C4,Exponential,42.43354343322782,0.8829209518500584,1.5,[124.6601282    0.15982732],46.04910179640718,23.010778443113775
Brazil,ALB,9,C4,Exponential with Asymptote,0.08469696044056833,0.8546466284145147,0.8333333333333334,[78.71332865  0.52706218 76.31636955],46.04910179640718,23.010778443113775
Brazil,ZHO,3,C5,Exponential with Asymptote,36.27582999877489,0.8625022337019455,0.46153846153846156,[127.49318415   0.42541579  75.86316823],46.04910179640718,23.010778443113775
Brazil,ZHO,4,C4,Exponential with Asymptote,0.05408807705215874,0.8021876233660248,0.5263157894736842,[76.33840777  0.19469004 78.00569956],46.04910179640718,23.010778443113775
Brazil,ZHO,5,C5,Exponential with Asymptote,0.22937476048646127,0.41575040184203216,0.46153846153846156,[75.90611656  0.22480196 77.32469786],46.04910179640718,23.010778443113775
Brazil,ZHO,7,C5,Linear (fallback),23.59158049999993,0.7515584912991242,1.3333333333333333,"[np.float64(-10.346499999999999), np.float64(105.2475)]",46.04910179640718,23.010778443113775
Brazil,ZHO,9,C5,Exponential with Asymptote,0.09705075979021865,0.35578827851070716,1.0,[78.46890673  1.         76.22982628],46.04910179640718,23.010778443113775
Brazil,OCO,2,C5,Exponential with Asymptote,1.3422288246886411,0.9864512175677843,0.3157894736842105,[122.18564174   1.          77.77977021],46.04910179640718,23.010778443113775
Brazil,OCO,3,C4,Exponential with Asymptote,0.005983070301235082,0.9413148825012726,0.9473684210526315,[75.93096289  0.2165478  77.14388391],46.04910179640718,23.010778443113775
Brazil,OCO,4,C5,Linear (fallback),0.005100499999999908,0.9130823761971338,1.3333333333333333,"[np.float64(0.28350000000000364), np.float64(75.3765)]",46.04910179640718,23.010778443113775
Brazil,OCO,6,C5,Linear (fallback),7.048760888888901,0.8314899484664908,1.3333333333333333,"[np.float64(-7.222999999999999), np.float64(104.53133333333332)]",46.04910179640718,23.010778443113775
Brazil,OCO,7,C5,Exponential with Asymptote,0.15599117535430157,0.9986767853146405,0.6666666666666666,[114.68990179   1.          75.1987041 ],46.04910179640718,23.010778443113775
Brazil,NOR,2,C5,Exponential with Asymptote,18.00155502358264,0.8870279334074775,0.3,[125.15564991   0.4609423   77.16389151],46.04910179640718,23.010778443113775
Brazil,NOR,3,C4,Exponential with Asymptote,0.04321333403765087,0.5511090045779715,0.8888888888888888,[76.59194441  0.09620803 77.53554644],46.04910179640718,23.010778443113775
Brazil,HAM,4,C5,Exponential with Asymptote,0.7063024703085238,0.18968997939687282,0.36363636363636365,[7.61150764e+01 5.22087186e-03 8.89526000e+01],46.04910179640718,23.010778443113775
Brazil,HAM,5,C4,Exponential with Asymptote,0.02370279721930474,0.611160807534181,0.875,[7.53445854e+01 4.24112047e-02 7.66298090e+01],46.04910179640718,23.010778443113775
Brazil,HAM,6,C5,Linear (fallback),0.0021124999999998523,0.9844230060218768,1.3333333333333333,"[np.float64(0.4475000000000051), np.float64(74.13549999999998)]",46.04910179640718,23.010778443113775
Brazil,HAM,9,C5,Exponential with Asymptote,16.115515809900252,0.9329415742144754,0.42857142857142855,[125.44891372   0.46067869  72.90829344],46.04910179640718,23.010778443113775
Brazil,MSC,3,C4,Exponential with Asymptote,1.2896061944535395,0.9862601790164532,0.21052631578947367,[121.36627943   1.          78.1474288 ],46.04910179640718,23.010778443113775
Brazil,MSC,4,C5,Exponential with Asymptote,0.0903661778960633,0.43549345619279356,1.1,[76.49053036  0.2387907  77.44085333],46.04910179640718,23.010778443113775
Brazil,MSC,5,C5,Exponential,0.00422458178963298,0.8170087480802177,1.0,[7.57819157e+01 1.62541554e-03],46.04910179640718,23.010778443113775
Brazil,MSC,7,C5,Linear (fallback),23.074688888888875,0.7636478760543307,1.3333333333333333,"[np.float64(-10.575000000000003), np.float64(105.77566666666667)]",46.04910179640718,23.010778443113775
Brazil,MSC,9,C5,Exponential with Asymptote,0.3647555437564009,0.5786883126259603,1.1666666666666667,[82.88508512  1.         76.03950468],46.04910179640718,23.010778443113775
Brazil,VET,3,C5,Exponential with Asymptote,1.2373764478666924,0.9862147821890185,0.5714285714285714,[121.8337251    1.          77.53807308],46.04910179640718,23.010778443113775
Brazil,VET,4,C4,Exponential with Asymptote,0.04654791063913555,0.11712771636310149,0.7058823529411765,[7.68206172e+01 1.95767668e-03 8.50872000e+01],46.04910179640718,23.010778443113775
Brazil,VET,5,C4,Exponential with Asymptote,0.02770156901557465,0.749602197233102,1.2,[7.59756900e+01 2.46505604e-02 8.46208000e+01],46.04910179640718,23.010778443113775
Brazil,VET,7,C4,Linear (fallback),8.727841999999988,0.771791209441154,1.3333333333333333,"[np.float64(-6.653999999999996), np.float64(104.246)]",46.04910179640718,23.010778443113775
Brazil,VET,8,C4,Exponential with Asymptote,0.38025778084621115,0.9966531701844417,0.3333333333333333,[114.46936203   1.          75.73938538],46.04910179640718,23.010778443113775
Brazil,SAI,3,C4,Exponential with Asymptote,1.5528867762756653,0.9901753604557221,0.6666666666666666,[122.28710954   1.          76.75470252],46.04910179640718,23.010778443113775
Brazil,SAI,4,C5,Exponential with Asymptote,0.030019468428971127,0.564245760305724,0.7058823529411765,[75.60314829  1.         76.41229735],46.04910179640718,23.010778443113775
Brazil,SAI,5,C4,Exponential with Asymptote,0.04316427846876385,0.7865315799196144,0.9333333333333333,[7.48386534e+01 1.05447759e-02 8.42336000e+01],46.04910179640718,23.010778443113775
Brazil,SAI,8,C5,Exponential with Asymptote,0.12443928290736313,0.9990394278502027,0.6153846153846154,[117.086991     1.          74.16713138],46.04910179640718,23.010778443113775
Brazil,LAT,1,C4,Exponential,101.9052022461539,0.6070339612894295,0.21052631578947367,[1.11696823e+02 2.69228511e-02],46.04910179640718,23.010778443113775
Brazil,LAT,2,C3,Exponential with Asymptote,0.02780712416184805,0.81773163545226,1.4,[77.2679169   0.22990103 78.54320176],46.04910179640718,23.010778443113775
Brazil,LAT,3,C4,Exponential with Asymptote,0.016532515704012325,0.6848386828049551,1.25,[7.72593761e+01 4.19374312e-03 8.58363000e+01],46.04910179640718,23.010778443113775
Brazil,LAT,6,C5,Exponential with Asymptote,0.03344660387901898,0.656376752294427,0.7142857142857143,[7.54206656e+01 6.53345825e-02 7.69449765e+01],46.04910179640718,23.010778443113775
Brazil,RUS,2,C5,Linear (fallback),0.9216293888888795,0.8471937071547088,1.3333333333333333,"[np.float64(-2.768499999999996), np.float64(120.64483333333334)]",46.04910179640718,23.010778443113775
Brazil,RUS,3,C5,Exponential with Asymptote,0.014266518630196488,0.7017202399386117,0.7058823529411765,[7.60708667e+01 4.61079802e-03 8.44756000e+01],46.04910179640718,23.010778443113775
Brazil,RUS,8,C5,Exponential with Asymptote,14.63739557084148,0.9385571809291109,0.42857142857142855,[125.49913126   0.47532532  72.9316205 ],46.04910179640718,23.010778443113775
Brazil,BOT,3,C5,Exponential with Asymptote,1.144595688113769,0.988190455542787,0.9473684210526315,[121.63596577   0.95553742  77.66003306],46.04910179640718,23.010778443113775
Brazil,BOT,4,C4,Exponential with Asymptote,0.046934934955999076,0.6224626510651772,1.0526315789473684,[76.02461396  0.18463865 77.01684092],46.04910179640718,23.010778443113775
Brazil,BOT,5,C5,Exponential with Asymptote,0.10404036217241404,0.747180891655157,1.2,[77.60229555  1.         76.07912225],46.04910179640718,23.010778443113775
Brazil,BOT,7,C5,Linear (fallback),9.796213388888885,0.7779714519673318,1.3333333333333333,"[np.float64(-7.1754999999999995), np.float64(104.28716666666666)]",46.04910179640718,23.010778443113775
Brazil,BOT,8,C5,Exponential with Asymptote,0.2916835792262525,0.9975147379377125,1.0,[114.97026261   1.          75.58964488],46.04910179640718,23.010778443113775
