Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
2023_Spain_Sprint,SAI,1,C5,Linear (fallback),0.01395478064243431,0.09383078933442646,1.5384615384615385,"[np.float64(0.01015934065934076), np.float64(80.74273626373628)]",33.838961038961045,22.674025974025977
2023_Spain_Sprint,SAI,2,C4,Exponential with Asymptote,0.03933463707918456,0.18804460848433324,1.0,[79.97932648  0.33884114 80.34615043],33.838961038961045,22.674025974025977
2023_Spain_Sprint,SAI,3,C3,Exponential with Asymptote,0.028973047608231762,0.5648326948551485,0.8695652173913043,[79.45238494  0.48839501 78.64115883],33.838961038961045,22.674025974025977
2023_Spain_Sprint,STR,1,C5,Exponential with Asymptote,0.01086621886238871,0.7474214133529948,0.9090909090909091,[8.08415981e+01 5.92639794e-03 8.95081000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,STR,2,C5,Exponential with Asymptote,0.009883508251567096,0.5494873576175494,1.125,[8.03059848e+01 2.58016274e-02 8.13763732e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,STR,3,C3,Exponential with Asymptote,0.07156896071547984,0.4253694840423059,0.7096774193548387,[79.91287362  0.09401833 79.05530491],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ALO,1,C5,Exponential with Asymptote,0.027128878584159785,0.5597668839679493,1.0666666666666667,[8.16940512e+01 2.27948180e-03 6.47008001e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ALO,2,C5,Exponential with Asymptote,0.06474625549118582,0.48003977242318807,0.6086956521739131,[8.07922574e+01 2.22653045e-03 6.38656000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ALO,3,C3,Exponential with Asymptote,0.08813057321262766,0.46918372940157227,0.9523809523809523,[7.82954393e+01 4.39199858e-02 7.98786422e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,OCO,1,C5,Exponential with Asymptote,0.24136501526472404,0.12701082001115427,0.5454545454545454,[8.11745990e+01 6.10146424e-03 9.10393000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,OCO,2,C4,Linear (fallback),0.1016859151879711,0.05115598004323452,0.8,"[np.float64(0.012840601503759477), np.float64(80.48231428571428)]",33.838961038961045,22.674025974025977
2023_Spain_Sprint,OCO,3,C3,Exponential with Asymptote,0.041169605405428154,0.5045265907013399,0.5,[7.98219483e+01 5.46027334e-02 7.89180594e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ZHO,1,C5,Double Exponential,0.1944833832302024,0.1859992570157546,0.8571428571428571,[8.19342727e+01 9.76261438e-01 1.24490508e-14 7.61807829e-03],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ZHO,3,C3,Exponential with Asymptote,0.01665503791760262,0.3219072236768248,0.7692307692307693,[78.76365243  0.65658443 79.17716742],33.838961038961045,22.674025974025977
2023_Spain_Sprint,GAS,1,C5,Exponential with Asymptote,0.024455401556631364,0.8706296017830137,0.9333333333333333,[82.84538677  0.68525582 81.33430736],33.838961038961045,22.674025974025977
2023_Spain_Sprint,GAS,2,C4,Exponential with Asymptote,0.13374222898231472,0.38975982993309277,0.9411764705882353,[7.97760212e+01 1.56405249e-02 8.39690284e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,GAS,3,C3,Exponential with Asymptote,0.0341041191920394,0.5029264608887833,0.6153846153846154,[78.42333824  0.25401843 79.13969634],33.838961038961045,22.674025974025977
2023_Spain_Sprint,LEC,2,C5,Exponential with Asymptote,0.04511783389936639,0.19997150219133708,0.6666666666666666,[80.88483672  1.         80.40823511],33.838961038961045,22.674025974025977
2023_Spain_Sprint,LEC,3,C3,Exponential with Asymptote,0.04205740390849875,0.37186490519585635,0.6086956521739131,[7.85513572e+01 2.61050432e-03 8.74522000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,TSU,1,C5,Exponential,0.12724429646524338,0.28043380778684757,1.0,[8.18994822e+01 1.19266343e-03],33.838961038961045,22.674025974025977
2023_Spain_Sprint,TSU,2,C3,Exponential with Asymptote,0.20028343096545534,0.1754966415286775,0.9090909090909091,[8.02163690e+01 3.23810708e-03 9.05542000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,TSU,3,C4,Exponential with Asymptote,0.027644469221852628,0.788155832815353,0.8571428571428571,[80.3786321   0.0902574  79.03006124],33.838961038961045,22.674025974025977
2023_Spain_Sprint,PIA,1,C5,Exponential with Asymptote,0.10725101230911874,0.5796307755542457,0.9333333333333333,[82.94501886  0.7907218  81.48153409],33.838961038961045,22.674025974025977
2023_Spain_Sprint,PIA,2,C3,Exponential with Asymptote,0.02847620316920063,0.6216206691330759,1.1,[79.7332196   0.79867175 80.66032059],33.838961038961045,22.674025974025977
2023_Spain_Sprint,PIA,3,C4,Exponential with Asymptote,0.032428689563460567,0.41741708020957036,0.6666666666666666,[78.6660533   0.42150199 79.26140496],33.838961038961045,22.674025974025977
2023_Spain_Sprint,DEV,1,C5,Exponential with Asymptote,1.078627299742109,0.19105962030347978,0.5,[8.17283241e+01 1.87781482e-02 9.38036000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,DEV,2,C3,Exponential with Asymptote,0.12110261550899862,0.1459511506781228,0.56,[8.11725579e+01 1.07183068e-03 6.43680000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,DEV,3,C4,Linear (fallback),0.03540858386986751,0.06832439044714822,0.9166666666666666,"[np.float64(0.00702737147951274), np.float64(79.06561504936111)]",33.838961038961045,22.674025974025977
2023_Spain_Sprint,HUL,1,C5,Exponential with Asymptote,1.4817301880061933,0.5166310179168325,0.5714285714285714,[8.08962682e+01 4.74721797e-02 9.56274000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,HUL,2,C4,Exponential with Asymptote,0.2217563230139191,0.5480866830946096,0.6666666666666666,[79.60423545  0.38762099 81.40715079],33.838961038961045,22.674025974025977
2023_Spain_Sprint,HUL,3,C3,Exponential with Asymptote,0.0486678072388196,0.7755630706250228,1.0,[78.85973725  0.11278261 80.50294969],33.838961038961045,22.674025974025977
2023_Spain_Sprint,HUL,5,C4,Exponential with Asymptote,0.025783191889010598,0.3790431390677248,0.631578947368421,[7.88663488e+01 2.33558159e-03 8.74764000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ALB,2,C3,Exponential with Asymptote,0.02878012309701357,0.2453955290631713,0.8888888888888888,[80.65613025  0.55283798 81.0328863 ],33.838961038961045,22.674025974025977
2023_Spain_Sprint,ALB,3,C4,Exponential with Asymptote,0.018063265593664633,0.4833774977057118,0.7692307692307693,[7.97401546e+01 5.11130592e-02 7.91419940e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,NOR,2,C3,Exponential with Asymptote,0.12757070018681751,0.713503103086891,0.7368421052631579,[79.80915965  0.23001689 81.81769678],33.838961038961045,22.674025974025977
2023_Spain_Sprint,NOR,4,C5,Exponential with Asymptote,0.677056885494782,0.2953452276573374,0.7142857142857143,[77.80013284  0.10409028 80.1314257 ],33.838961038961045,22.674025974025977
2023_Spain_Sprint,MAG,1,C5,Exponential with Asymptote,0.16236208026514048,0.2813944755661235,1.25,[82.61225233  1.         81.83590634],33.838961038961045,22.674025974025977
2023_Spain_Sprint,MAG,3,C4,Exponential with Asymptote,0.01781947075016666,0.9289223407909454,1.5,[80.21846231  0.1526412  82.12303321],33.838961038961045,22.674025974025977
2023_Spain_Sprint,MAG,4,C3,Exponential with Asymptote,0.3916461811247448,0.5382117286507866,0.875,[78.99385532  0.09311667 81.93800308],33.838961038961045,22.674025974025977
2023_Spain_Sprint,MAG,6,C4,Exponential with Asymptote,0.1571360446980215,0.574089180180664,0.8,[78.21518299  0.12462086 79.93188863],33.838961038961045,22.674025974025977
2023_Spain_Sprint,BOT,1,C5,Linear (fallback),1.249670700000007,0.35932311312592957,1.0,"[np.float64(0.7488000000000014), np.float64(82.1128)]",33.838961038961045,22.674025974025977
2023_Spain_Sprint,BOT,2,C3,Exponential with Asymptote,0.5016077777126666,0.23284020671015515,0.75,[79.84963293  0.5127698  81.73888782],33.838961038961045,22.674025974025977
2023_Spain_Sprint,SAR,1,C4,Exponential with Asymptote,0.09015268684001378,0.2457613223501135,0.8571428571428571,[8.20031671e+01 4.43983148e-03 9.12978000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,SAR,2,C3,Exponential with Asymptote,0.12426045548915127,0.5068479836816451,0.7058823529411765,[8.04374769e+01 7.57609897e-03 9.06213000e+01],33.838961038961045,22.674025974025977
2023_Spain_Sprint,SAR,3,C3,Exponential with Asymptote,0.3602294683929692,0.3581537414322572,0.8888888888888888,[7.93249822e+01 3.17420262e-02 8.19265001e+01],33.838961038961045,22.674025974025977
