Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Bahrain,HAM,3,C4,Exponential with Asymptote,0.13516601958299007,0.28913775775240014,0.8,[9.73480518e+01 5.12538030e-03 1.08264200e+02],28.61042944785276,23.617791411042944
Bahrain,HAM,4,C5,Linear (fallback),0.34694449999999866,0.9856345679800245,1.3333333333333333,"[np.float64(-5.975500000000004), np.float64(131.46050000000002)]",28.61042944785276,23.617791411042944
Bahrain,HAM,5,C5,Exponential with Asymptote,27.60697182055665,0.8701148179397953,0.5,[135.58904918   1.          93.71756317],28.61042944785276,23.617791411042944
Bahrain,MSC,1,C5,Exponential with Asymptote,0.5490446912675626,0.7314791920674414,1.0909090909090908,[1.00441871e+02 2.72122129e-02 1.16543900e+02],28.61042944785276,23.617791411042944
Bahrain,MSC,2,C4,Exponential with Asymptote,0.0893501520648152,0.8715469534677612,1.2,[9.86170321e+01 8.24694547e-02 1.01882200e+02],28.61042944785276,23.617791411042944
Bahrain,MSC,3,C5,Exponential with Asymptote,0.015719110464810976,0.9284573002816549,1.0,[96.88381623  0.28486625 98.48156944],28.61042944785276,23.617791411042944
Bahrain,MSC,4,C5,Linear (fallback),26.91823022222229,0.8153361751703089,1.3333333333333333,"[np.float64(-13.351999999999995), np.float64(126.54533333333332)]",28.61042944785276,23.617791411042944
Bahrain,MSC,6,C5,Exponential with Asymptote,0.37989293215347725,0.29785343332826164,0.5714285714285714,[100.36783783   1.          99.18010735],28.61042944785276,23.617791411042944
Bahrain,SAI,1,C5,Exponential with Asymptote,0.026490581146881357,0.872747221613852,0.8333333333333334,[9.87655066e+01 1.15112937e-02 1.10181500e+02],28.61042944785276,23.617791411042944
Bahrain,SAI,2,C5,Exponential with Asymptote,0.019636803333807375,0.9509507663310925,1.411764705882353,[9.72418446e+01 1.13848137e-02 1.09324600e+02],28.61042944785276,23.617791411042944
Bahrain,SAI,3,C4,Exponential with Asymptote,0.002728466809389332,0.9679096341548468,1.25,[96.41987905  0.30998805 97.37878343],28.61042944785276,23.617791411042944
Bahrain,SAI,4,C5,Linear (fallback),0.17800555555555964,0.9811996378426284,1.3333333333333333,"[np.float64(3.733000000000004), np.float64(128.62933333333334)]",28.61042944785276,23.617791411042944
Bahrain,SAI,5,C5,Exponential with Asymptote,32.32392781904432,0.868900680627833,0.5,[138.13243697   1.          93.06660183],28.61042944785276,23.617791411042944
Bahrain,LAT,1,C5,Exponential with Asymptote,0.3776114289265534,0.5856247851882045,1.2307692307692308,[1.01480975e+02 1.46038062e-02 1.15846500e+02],28.61042944785276,23.617791411042944
Bahrain,LAT,2,C5,Exponential with Asymptote,0.19463700051728522,0.7855053375033131,1.0,[ 99.36774448   0.11522079 102.74792004],28.61042944785276,23.617791411042944
Bahrain,LAT,3,C4,Exponential with Asymptote,0.2671368553495693,0.2742435097643596,0.8,[ 99.23919834   0.77023399 100.28306654],28.61042944785276,23.617791411042944
Bahrain,LAT,6,C5,Exponential with Asymptote,4.65814712451534,0.9079582096429107,0.5454545454545454,[121.40107704   0.82717725  98.32720626],28.61042944785276,23.617791411042944
Bahrain,RUS,1,C5,Exponential with Asymptote,0.017985955537431576,0.7985569868632242,0.8333333333333334,[9.95791203e+01 6.70389050e-03 1.10492800e+02],28.61042944785276,23.617791411042944
Bahrain,RUS,2,C3,Exponential with Asymptote,0.02190998030353255,0.9200187256973567,1.0,[9.79594504e+01 7.72461275e-02 1.00353406e+02],28.61042944785276,23.617791411042944
Bahrain,RUS,3,C4,Exponential with Asymptote,0.03892532525629214,0.7583343814862026,0.8,[9.73185837e+01 1.13077353e-02 1.08621700e+02],28.61042944785276,23.617791411042944
Bahrain,RUS,5,C5,Exponential with Asymptote,23.59579671625781,0.875160676399841,0.5,[133.61242215   1.          94.01325733],28.61042944785276,23.617791411042944
Bahrain,BOT,1,C5,Exponential with Asymptote,0.10654093345896426,0.10602501922968921,1.0,[100.75295167   1.         101.15289089],28.61042944785276,23.617791411042944
Bahrain,BOT,2,C4,Exponential with Asymptote,0.43860116920432834,0.17286075045052252,0.9523809523809523,[9.93193990e+01 3.90939123e-03 1.12528900e+02],28.61042944785276,23.617791411042944
Bahrain,BOT,3,C4,Exponential with Asymptote,0.06375297771944922,0.8517014639483917,1.1428571428571428,[9.66918336e+01 4.94283260e-02 1.03764522e+02],28.61042944785276,23.617791411042944
Bahrain,BOT,7,C5,Exponential with Asymptote,0.13131727195454226,0.11579706919000166,0.5714285714285714,[9.70269187e+01 6.19901170e-03 1.07657000e+02],28.61042944785276,23.617791411042944
Saudi Arabia,VER,1,C4,Exponential with Asymptote,0.038414695462070915,0.20054530457932518,0.8571428571428571,[9.48166513e+01 2.43860574e-03 1.04907000e+02],28.40921052631579,25.42039473684211
Saudi Arabia,VER,4,C3,Exponential,0.5153659691192142,0.5770946032344133,1.2,[9.43121867e+01 3.15474306e-03],28.40921052631579,25.42039473684211
Saudi Arabia,GAS,3,C3,Exponential with Asymptote,6.353964453353767,0.9337649996737314,0.5,[126.75374656   0.87941874  93.37115716],28.40921052631579,25.42039473684211
Saudi Arabia,PER,1,C4,Exponential with Asymptote,0.037466525092407006,0.4430024128995169,0.9230769230769231,[9.44593506e+01 4.54022599e-03 1.04847600e+02],28.40921052631579,25.42039473684211
Saudi Arabia,PER,4,C3,Exponential with Asymptote,0.1454430390240248,0.568733145023661,0.4,[96.22497225  1.         92.27046748],28.40921052631579,25.42039473684211
Saudi Arabia,ALO,1,C4,Exponential with Asymptote,0.04668593770938093,0.4976247511559513,1.0,[97.13708671  1.         96.37293056],28.40921052631579,25.42039473684211
Saudi Arabia,LEC,1,C4,Exponential with Asymptote,0.04023628586402776,0.14034476965842047,0.8571428571428571,[9.47244942e+01 2.01869769e-03 1.04760699e+02],28.40921052631579,25.42039473684211
Saudi Arabia,LEC,4,C3,Exponential with Asymptote,0.34329027681846874,0.7903443421966556,1.0,[100.2524866    0.76578856  92.21602603],28.40921052631579,25.42039473684211
Saudi Arabia,STR,1,C4,Exponential with Asymptote,1.0678186749696448,0.2836837385464104,1.0,[9.72297192e+01 1.33073024e-02 1.12044900e+02],28.40921052631579,25.42039473684211
Saudi Arabia,STR,4,C3,Exponential with Asymptote,3.4095505394333814,0.9686944520072943,0.6666666666666666,[127.09585491   0.99012961  94.2271858 ],28.40921052631579,25.42039473684211
Saudi Arabia,MAG,1,C3,Exponential,0.13657885378792683,0.13746060198054455,0.7142857142857143,[9.71177047e+01 3.77646344e-04],28.40921052631579,25.42039473684211
Saudi Arabia,MAG,5,C4,Exponential with Asymptote,0.5917790655520158,0.9945059743366993,0.5454545454545454,[127.57743671   0.8256492   92.75031158],28.40921052631579,25.42039473684211
Saudi Arabia,ALB,1,C4,Exponential,0.20770932307283393,0.21518003605790403,1.0909090909090908,[9.87109904e+01 7.67356791e-04],28.40921052631579,25.42039473684211
Saudi Arabia,ZHO,1,C4,Double Exponential,0.048612283157420846,0.8524051031711358,0.9230769230769231,[9.86287549e+01 1.00000000e+00 5.59568356e-04 1.32316306e-02],28.40921052631579,25.42039473684211
Saudi Arabia,ZHO,3,C3,Exponential with Asymptote,0.020131775215922906,0.4658509270405634,1.3333333333333333,[95.07168364  1.         94.64757201],28.40921052631579,25.42039473684211
Saudi Arabia,ZHO,4,C3,Exponential with Asymptote,2.6351471653469405,0.8278719166680789,0.36363636363636365,[127.32080436   1.          94.02125084],28.40921052631579,25.42039473684211
Saudi Arabia,HUL,1,C3,Exponential with Asymptote,0.0929262744482676,0.8388405688410189,1.0,[9.88505785e+01 9.01584110e-02 9.55858107e+01],28.40921052631579,25.42039473684211
Saudi Arabia,HUL,5,C4,Exponential with Asymptote,1.7017120992485408,0.81908575090025,0.7272727272727273,[120.15085041   1.          94.1880459 ],28.40921052631579,25.42039473684211
Saudi Arabia,RIC,1,C4,Linear (fallback),0.9867549336734701,0.06754629831765602,1.1428571428571428,"[np.float64(0.13367857142857123), np.float64(97.69267857142857)]",28.40921052631579,25.42039473684211
Saudi Arabia,RIC,2,C3,Exponential with Asymptote,0.012790333360159924,0.3662478360499519,1.6666666666666667,[96.05969169  0.70535651 95.80624169],28.40921052631579,25.42039473684211
Saudi Arabia,OCO,4,C3,Exponential with Asymptote,7.927035060573132,0.9259161320188196,0.8333333333333334,[128.15426598   0.84054096  93.16220785],28.40921052631579,25.42039473684211
Saudi Arabia,NOR,1,C4,Exponential,0.1840698659002431,0.19974801727120284,0.8571428571428571,[9.77379430e+01 5.46215552e-04],28.40921052631579,25.42039473684211
Saudi Arabia,NOR,4,C3,Exponential with Asymptote,6.714357335562195,0.9350235393342707,0.5,[127.68574868   0.87824436  93.01873619],28.40921052631579,25.42039473684211
Saudi Arabia,HAM,1,C3,Exponential with Asymptote,0.126965945549821,0.8593587350361294,1.1428571428571428,[9.83978220e+01 4.71505206e-02 9.21911109e+01],28.40921052631579,25.42039473684211
Saudi Arabia,HAM,5,C3,Exponential with Asymptote,7.520104261886016,0.9183670378114156,0.9090909090909091,[124.8089896    0.83199118  93.4895869 ],28.40921052631579,25.42039473684211
Saudi Arabia,SAI,1,C4,Exponential with Asymptote,0.02545962132077845,0.41618779536732176,1.0,[95.56305168  0.55942191 95.08163157],28.40921052631579,25.42039473684211
Saudi Arabia,SAI,4,C3,Exponential with Asymptote,0.13954405627754352,0.843899982064184,0.8,[99.96686808  1.         92.12419544],28.40921052631579,25.42039473684211
Saudi Arabia,RUS,1,C4,Exponential with Asymptote,0.01765651457547974,0.8723925707918059,1.2857142857142858,[9.65680790e+01 8.72408308e-02 9.49088308e+01],28.40921052631579,25.42039473684211
Saudi Arabia,RUS,4,C3,Exponential with Asymptote,0.3115713292535454,0.2942694177043209,0.4,[9.27670423e+01 1.09300576e-02 1.04728800e+02],28.40921052631579,25.42039473684211
Saudi Arabia,BOT,1,C4,Linear (fallback),0.3120071996860273,0.05785842229958926,0.8571428571428571,"[np.float64(-0.03433846153846159), np.float64(96.96891428571429)]",28.40921052631579,25.42039473684211
Miami,VER,1,C4,Exponential with Asymptote,0.03713012585412797,0.8094505496795544,0.9565217391304348,[9.45810145e+01 2.92318664e-03 7.45544000e+01],42.81975308641975,30.617283950617285
Miami,VER,3,C3,Exponential with Asymptote,0.01611770005525835,0.7821372525020672,0.9230769230769231,[9.31148279e+01 1.66054457e-02 8.88441829e+01],42.81975308641975,30.617283950617285
Miami,GAS,1,C4,Exponential,0.15694845084939626,0.30606910132032905,0.2857142857142857,[9.62946103e+01 6.80116532e-04],42.81975308641975,30.617283950617285
Miami,GAS,2,C3,Exponential with Asymptote,0.01638000530975109,0.75234457443485,1.263157894736842,[9.52289321e+01 1.85585094e-03 7.55896000e+01],42.81975308641975,30.617283950617285
Miami,PER,1,C4,Exponential with Asymptote,0.07135537344338028,0.5065771441558895,0.8695652173913043,[95.18707898  0.13503181 94.21536613],42.81975308641975,30.617283950617285
Miami,PER,3,C3,Exponential with Asymptote,0.20868776644405088,0.11952000737575696,1.1666666666666667,[9.33799945e+01 4.45695408e-03 1.04503300e+02],42.81975308641975,30.617283950617285
Miami,PER,6,C4,Exponential with Asymptote,0.3378742155832622,0.6274106356642719,0.7272727272727273,[95.0418255   0.95413058 92.45285478],42.81975308641975,30.617283950617285
Miami,ALO,1,C4,Exponential,0.13586934315918558,0.33679238270632816,0.6153846153846154,[9.63399520e+01 7.31663357e-04],42.81975308641975,30.617283950617285
Miami,ALO,3,C3,Exponential with Asymptote,0.02696849390624392,0.839078913546545,0.8181818181818182,[9.54504149e+01 3.02506578e-03 7.53008000e+01],42.81975308641975,30.617283950617285
Miami,ALO,7,C3,Exponential with Asymptote,0.21850459967872363,0.6832383654161118,0.7272727272727273,[95.89044851  0.48564186 93.61445455],42.81975308641975,30.617283950617285
Miami,LEC,1,C4,Exponential with Asymptote,0.1426273700578881,0.4410064063661784,0.5714285714285714,[9.47429351e+01 2.63001317e-03 7.45128000e+01],42.81975308641975,30.617283950617285
Miami,LEC,3,C3,Exponential with Asymptote,0.03270769409239553,0.7339291543172195,1.0666666666666667,[9.32714897e+01 3.63812477e-03 7.36768000e+01],42.81975308641975,30.617283950617285
Miami,STR,1,C3,Exponential with Asymptote,0.07010410105698259,0.915974716535163,0.8888888888888888,[9.73449428e+01 3.95351962e-02 9.34833110e+01],42.81975308641975,30.617283950617285
Miami,STR,4,C4,Exponential with Asymptote,0.8764796181872477,0.7093049133855411,1.2727272727272727,[99.16046553  1.         94.12830683],42.81975308641975,30.617283950617285
Miami,MAG,1,C4,Exponential,0.7061702724104575,0.11205489857954853,0.8,[9.67914260e+01 1.07866864e-03],42.81975308641975,30.617283950617285
Miami,MAG,3,C3,Exponential,0.3994521765999162,0.15706619138515798,0.7692307692307693,[9.54319103e+01 3.82719054e-04],42.81975308641975,30.617283950617285
Miami,TSU,1,C4,Exponential with Asymptote,1.7040555765249785,0.27862649998462685,0.8,[9.61572981e+01 1.96765234e-02 1.11523500e+02],42.81975308641975,30.617283950617285
Miami,TSU,2,C3,Exponential,0.38577565737024816,0.45886064867987253,0.7407407407407407,[9.64658595e+01 7.68225806e-04],42.81975308641975,30.617283950617285
Miami,ALB,1,C4,Exponential,0.4024300030822056,0.2655088069710789,1.2857142857142858,[9.71353278e+01 9.79786133e-04],42.81975308641975,30.617283950617285
Miami,ALB,3,C3,Exponential with Asymptote,0.07363326635420361,0.6687451079082587,0.38095238095238093,[9.53153966e+01 2.99720336e-03 7.49544000e+01],42.81975308641975,30.617283950617285
Miami,ALB,6,C3,Exponential with Asymptote,0.3142221283102292,0.6985218656874568,0.9090909090909091,[96.62680742  0.47308528 93.79922461],42.81975308641975,30.617283950617285
Miami,ZHO,1,C4,Exponential with Asymptote,63.66494430187787,0.37822291179811285,0.8,[9.27878187e+01 1.25793582e-01 1.33875500e+02],42.81975308641975,30.617283950617285
Miami,RIC,1,C4,Double Exponential,0.049847589815839116,0.9133349328974879,1.2,[9.80200954e+01 1.00000000e+00 7.53319038e-04 1.20776994e-02],42.81975308641975,30.617283950617285
Miami,RIC,3,C3,Exponential,0.04364621205007728,0.7951832676247652,1.25,[9.52490431e+01 1.89927473e-03],42.81975308641975,30.617283950617285
Miami,RIC,7,C5,Exponential with Asymptote,0.10087758013561213,0.8659820283067517,1.4,[95.94827559  0.30492139 93.27299975],42.81975308641975,30.617283950617285
Miami,OCO,1,C3,Exponential with Asymptote,0.024461528286258402,0.963368542822048,0.9714285714285714,[9.73348907e+01 4.64507203e-02 9.38800995e+01],42.81975308641975,30.617283950617285
Miami,OCO,5,C5,Exponential with Asymptote,0.2600685735945619,0.7142023799216601,0.5454545454545454,[96.53344972  1.         93.75942031],42.81975308641975,30.617283950617285
Miami,NOR,1,C4,Exponential with Asymptote,0.0828155776626621,0.4456244652300968,0.375,[9.64892217e+01 2.83847867e-03 7.63792000e+01],42.81975308641975,30.617283950617285
Miami,HAM,1,C4,Exponential with Asymptote,0.17959332577252307,0.30678448613828635,0.6,[96.18790021  0.22237364 95.17734836],42.81975308641975,30.617283950617285
Miami,HAM,2,C3,Exponential with Asymptote,0.017782055896136982,0.7332751696708326,0.8571428571428571,[9.39391159e+01 2.40680539e-03 7.45384000e+01],42.81975308641975,30.617283950617285
Miami,HAM,5,C3,Exponential with Asymptote,0.04501031998087346,0.921395000602372,1.2,[95.55882108  1.         93.16314302],42.81975308641975,30.617283950617285
Miami,MSC,1,C4,Linear (fallback),0.25578395979021307,0.05297352211208062,1.1666666666666667,"[np.float64(-0.03465034965034954), np.float64(96.5065769230769)]",42.81975308641975,30.617283950617285
Miami,MSC,3,C3,Exponential with Asymptote,0.0765341967323882,0.6391200124920163,1.0909090909090908,[9.52662887e+01 2.61602209e-03 7.49392000e+01],42.81975308641975,30.617283950617285
Miami,MSC,7,C3,Exponential with Asymptote,0.26809703627151055,0.6541394523200081,1.1428571428571428,[96.29841726  1.         94.19158218],42.81975308641975,30.617283950617285
Miami,VET,1,C3,Exponential with Asymptote,0.25598115147100153,0.786363605387715,0.8333333333333334,[9.74414873e+01 2.14647434e-02 9.13944376e+01],42.81975308641975,30.617283950617285
Miami,VET,5,C4,Double Exponential,0.1123449193324164,0.8250830227999117,1.1428571428571428,[9.59949364e+01 1.00000000e+00 2.99465615e-26 2.24368103e-02],42.81975308641975,30.617283950617285
Miami,SAI,1,C4,Exponential with Asymptote,0.029007420725039253,0.8224554342072055,0.9166666666666666,[9.49865794e+01 2.72184802e-03 7.49192000e+01],42.81975308641975,30.617283950617285
Miami,SAI,2,C3,Exponential with Asymptote,0.03706376590637904,0.4430588859263952,1.0,[9.35713022e+01 2.61093459e-03 7.42664000e+01],42.81975308641975,30.617283950617285
Miami,LAT,1,C3,Exponential with Asymptote,0.2763975714562951,0.5822418605286106,0.6,[9.77312933e+01 3.19653255e-03 7.62048000e+01],42.81975308641975,30.617283950617285
Miami,RUS,1,C3,Exponential with Asymptote,0.1171224208281889,0.8920842368011341,0.5945945945945946,[9.70530231e+01 3.94531230e-02 9.25989661e+01],42.81975308641975,30.617283950617285
Miami,RUS,4,C4,Exponential,1.0134301880566354,0.351623991489013,1.0909090909090908,[9.45986750e+01 2.51217597e-03],42.81975308641975,30.617283950617285
Miami,BOT,1,C4,Exponential with Asymptote,0.05613381265043334,0.8229172438392308,1.0,[9.58507673e+01 3.72311452e-03 7.52208000e+01],42.81975308641975,30.617283950617285
Miami,BOT,2,C3,Exponential with Asymptote,0.043264767729352206,0.44371466114904234,0.3333333333333333,[9.41008738e+01 2.80065604e-03 7.46536000e+01],42.81975308641975,30.617283950617285
Miami,BOT,5,C3,Exponential,0.38163339437233595,0.5309508830605221,1.0909090909090908,[9.51470803e+01 2.21033655e-03],42.81975308641975,30.617283950617285
Spain,VER,1,C5,Exponential with Asymptote,0.007567211371463856,0.8559086825505182,1.1428571428571428,[8.74744033e+01 1.16022517e-02 9.69265000e+01],48.957317073170735,36.56585365853658
